channel_id;video_id;title;duration;view_count;t_step;datapoint_0;datapoint_1;datapoint_2;datapoint_3;datapoint_4;datapoint_5;datapoint_6;datapoint_7;datapoint_8;datapoint_9;datapoint_10;datapoint_11;datapoint_12;datapoint_13;datapoint_14;datapoint_15;datapoint_16;datapoint_17;datapoint_18;datapoint_19;datapoint_20;datapoint_21;datapoint_22;datapoint_23;datapoint_24;datapoint_25;datapoint_26;datapoint_27;datapoint_28;datapoint_29;datapoint_30;datapoint_31;datapoint_32;datapoint_33;datapoint_34;datapoint_35;datapoint_36;datapoint_37;datapoint_38;datapoint_39;datapoint_40;datapoint_41;datapoint_42;datapoint_43;datapoint_44;datapoint_45;datapoint_46;datapoint_47;datapoint_48;datapoint_49;datapoint_50;datapoint_51;datapoint_52;datapoint_53;datapoint_54;datapoint_55;datapoint_56;datapoint_57;datapoint_58;datapoint_59;datapoint_60;datapoint_61;datapoint_62;datapoint_63;datapoint_64;datapoint_65;datapoint_66;datapoint_67;datapoint_68;datapoint_69;datapoint_70;datapoint_71;datapoint_72;datapoint_73;datapoint_74;datapoint_75;datapoint_76;datapoint_77;datapoint_78;datapoint_79;datapoint_80;datapoint_81;datapoint_82;datapoint_83;datapoint_84;datapoint_85;datapoint_86;datapoint_87;datapoint_88;datapoint_89;datapoint_90;datapoint_91;datapoint_92;datapoint_93;datapoint_94;datapoint_95;datapoint_96;datapoint_97;datapoint_98;datapoint_99
UC4wUSUO1aZ_NyibCqIjpt0g;GX5e6ex7KIE;Prefekt - Numb ft. Johnning (Copyright Free Music);249.0;1084764;2490.0;0.0;0.199284848918296;0.3381606062552036;0.4329624026140702;0.4611582422014027;0.5141430403263356;0.5541428605930935;0.5701417402558839;0.5755067775346179;0.6004642359867514;0.630955980520661;0.6517329560932283;0.6598956536195935;0.6611880479640624;0.678392076460019;0.6920480584222903;0.7046735697961282;0.7080654730756795;0.7176209160067243;0.7246539152172086;0.7435798256175662;0.7557700455455268;0.7740871095880383;0.7920978782303539;0.8097190376258437;0.8225993583148811;0.8408284279575807;0.8636292747258179;0.8855795713699174;0.9016275032300496;0.9232859205777524;0.8997049192052271;0.8881845800485991;0.8750756611421785;0.8727758245309291;0.8739317339446261;0.877295928349343;0.881145964174297;0.8868313385127711;0.8918084515438243;0.8954514196960299;0.8991664683672302;0.9023511167519058;0.9045359989770184;0.908991511161528;0.9149884231197608;0.9189077311318008;0.9240711301794768;0.927499916218098;0.933685548080608;0.9351447573404648;0.9412792775622332;0.9449364745961104;0.951948692150469;0.9538557367387293;0.9532907003586616;0.9552670171340074;0.9624140346199924;0.9687481336294188;0.9772263004402154;0.984511862300372;0.987358387523218;0.9878560239374724;0.9865312401649876;0.987309335325876;0.9919715407388796;0.997356423563103;0.997650736747154;0.9992926748032156;1.0;0.9958215765638336;0.990784178007803;0.9901644727665756;0.9856029928580377;0.9828819064604551;0.9817918992355532;0.9804996921132118;0.9807906352989724;0.9823412089569312;0.9830987096838212;0.9828620609149658;0.9838801748430002;0.9842658524251536;0.9864428713209212;0.9873557664134364;0.987568076305748;0.9867821178155148;0.985257755255372;0.9836798471668332;0.984331754613949;0.9833802917632188;0.983087101911931;0.9834626694992128;0.9814144594269992;0.977394425910494;0.9766814840498916;0.975470156886526;0.9673211265754508;0.955089530557366;0.9390127664896356
UC4wUSUO1aZ_NyibCqIjpt0g;Upim1AVaxIw;Rival - Dreaming Birds (ft. Arc North) [Copyright Free Music];298.0;71113;2980.0;0.0;0.1249449272773445;0.1997726771308728;0.243513416415104;0.2724466752738972;0.3093165716738575;0.3324807753706119;0.3339193315421229;0.3488179610728333;0.3824068229521112;0.4053977267046549;0.4247766596968984;0.455654710525772;0.4708757779334515;0.4839006018173832;0.5040643835954273;0.5191683069062027;0.5319131847264094;0.5604896789885149;0.5787130012950839;0.5929440927714593;0.6081561619128047;0.6218655205763689;0.6382926889419305;0.653977167065812;0.6748879715841415;0.7038865511911372;0.7384560574662615;0.7853021984431;0.8371647062665927;0.8721301362604138;0.8876883053864956;0.8818252683316348;0.8776469066959766;0.8900085250241787;0.8874458520991623;0.8740001093122725;0.8564083319947023;0.8346681872625874;0.8050692233296385;0.7931698492757062;0.7861275394274037;0.7733451688308053;0.7636353729181511;0.7627725391574557;0.7568015229065866;0.7596836342864608;0.759361696313177;0.7559953448968832;0.7606987720365876;0.7658969371901013;0.7697730237307612;0.773705766022413;0.7820111658487131;0.7828433388500482;0.7902340815669514;0.7854478370500617;0.795009494837328;0.7977774615424095;0.8052496885600041;0.8117421043545611;0.8257607367647166;0.8319385465067064;0.8485850059555192;0.8650450013297438;0.8844127698063506;0.9098570342114086;0.9365642219599024;0.9622692694540852;0.9834941801212966;0.9993184646424788;1.0;0.9988108957674154;0.998398641861668;0.9897098159088016;0.9884890511094864;0.97648403074341;0.9681468037158174;0.9539727012595574;0.9419263555221694;0.9342934927870564;0.9172816037443452;0.903648896979182;0.8867821466397474;0.873921291164569;0.8545330266368679;0.8318072384720544;0.7878272119571629;0.7360018636409386;0.7069214664641279;0.6928868371360452;0.68632760088223;0.6787897198473094;0.67934677918721;0.6770708843429499;0.6726803969101953;0.6660190136700329;0.6595820871845358;0.6505374964423521;0.6430646028865106
UC4wUSUO1aZ_NyibCqIjpt0g;MRcuenqgIZk;Goblins from Mars x Ryan Oakes - Glow'd Up (Copyright Free Music);168.0;81569;1690.0;0.0;0.1476218952755295;0.2882892136918641;0.3541333478629742;0.4207925412922418;0.4753733752966034;0.5080221928354282;0.5488159459235351;0.5767024354863849;0.6131596267132806;0.6176992462599945;0.6313993875220457;0.661905380775588;0.6701965059488905;0.6783465030533832;0.6903578713063859;0.699630640451979;0.7105638974451502;0.7198512557792912;0.7362974396122968;0.7360753266601194;0.7452370393296238;0.7514898464458132;0.7654910013736168;0.7788963814792931;0.7873107704088977;0.8026687198716509;0.8125575100602132;0.8244402552631614;0.8421071671175172;0.8468620516299473;0.8480208500346047;0.8533363762212305;0.851531187442341;0.867742753304414;0.8803891978670606;0.889848351339816;0.9148720848233286;0.9397389100953164;0.95494411968613;0.9545758171099324;0.9652804109030068;0.9489667207210988;0.9432516294113872;0.9471892216265962;0.959509344747438;0.9679213517687084;0.9870635580976472;0.9961419039754495;1.0;0.9991913421204908;0.9826260628707684;0.9501281987726324;0.9330326471799768;0.9068575587553516;0.8798753011439263;0.8561395845922091;0.8416727665850416;0.8333366828919285;0.8352064809343869;0.8368270718173648;0.8411913233629628;0.8404865762345394;0.8469320201872687;0.8477335323417746;0.8491588067413365;0.8492895139611836;0.8472628077072003;0.8438114225307389;0.8357742683335857;0.8262150747107879;0.8206696943698981;0.8169804160985443;0.808653264561685;0.8023004172954532;0.7944249351264935;0.786798957855556;0.7769280319795013;0.7660203805009242;0.7597577480128558;0.7528129965255401;0.7485395552351889;0.7445388424491198;0.7391926491926893;0.7333161835933261;0.7305912804588389;0.7288950639862457;0.7178126399836363;0.7110697552276561;0.7017017097486893;0.6956647630752997;0.688085233016882;0.6794710615257343;0.6666486534848882;0.6580666377562543;0.6490133019159624;0.6406408941207505;0.6013944882343405;0.5489782134288121;0.515241161519735
UC4wUSUO1aZ_NyibCqIjpt0g;2g3DONu2OFM;Mendum ft. Eden - Elysium (Miro Remix) [Copyright Free Music];283.0;1794301;2830.0;0.0;0.1990726521163769;0.316366802251568;0.3475682236955256;0.3802088215799744;0.4306907615034401;0.4673151979318539;0.4582360650756717;0.4889592429804899;0.5241259575350223;0.5437531231907088;0.5368026504218832;0.5672039507362155;0.5848856242151534;0.5987388089106489;0.597204364832879;0.6221718531638636;0.6473448655443377;0.6549751681727844;0.6769858030896692;0.69505947114013;0.7088715002163211;0.7063338244062476;0.7113563342435838;0.7121852897114255;0.7128668979002759;0.7167843031451785;0.7251686173668076;0.7455876476235551;0.7611066187127488;0.7851394680102706;0.8053481473239067;0.8137639633775959;0.812382963707603;0.8169047468434021;0.8445176269263434;0.8555214201025892;0.8525538967131141;0.8377066259784939;0.8232104482431251;0.7843100044483635;0.7530988021936453;0.7339296833379951;0.7342022758041287;0.7357806700185632;0.7441512657004242;0.7509406726504905;0.7568520930553957;0.759979920122532;0.7654467582201363;0.7690341563695053;0.7724742072398831;0.7728628991999805;0.7769032632087309;0.7851287980348954;0.7873926111436714;0.7918343694641564;0.7953216730826245;0.8106043804313667;0.8216157950185949;0.8388991227501912;0.851225484778899;0.8717761113986077;0.8809601656793129;0.9036478359384588;0.9389288716577254;0.963215513940958;0.9947221728947568;1.0;0.9776900976785436;0.9298380526380372;0.8930086002541995;0.8669334668604537;0.8592805540460927;0.8483364619225415;0.8450963460669327;0.8347579020694417;0.8337683888769063;0.8215210354753817;0.819691388745564;0.8040425996226386;0.7942810964365077;0.7867762930422361;0.7818531155947025;0.781618122089415;0.77829594904223;0.7795326499976246;0.7795753298991256;0.7813988795001574;0.7778953168715937;0.7658913405274372;0.7559766469805621;0.7523602874694604;0.7483453281639844;0.7473939220263605;0.7443987075103162;0.7444261445898525;0.7422883388093171;0.7403466573380596;0.7371705613347022
UC4wUSUO1aZ_NyibCqIjpt0g;zupwo4RZQo0;Avenza - My Special Hat (Copyright Free Music);156.0;53658;1560.0;0.0;0.1285004519932918;0.3086191369595299;0.4019939051507267;0.4662673797767732;0.5134469787193742;0.5439959630110027;0.5633861757088621;0.601836841404126;0.6404680762087219;0.6718565784920796;0.6892337166171789;0.6787912310163531;0.688264120404509;0.7084199689466774;0.712264693205096;0.7113900883248235;0.7113027989923502;0.71643432775661;0.7297333995515154;0.7279211474952954;0.7244461192332345;0.7427614750527943;0.7484284354414088;0.7601326227335082;0.7686647270938957;0.7740703900036028;0.7711841368468526;0.7823611650330344;0.7939418350670916;0.8125364596987149;0.825116678167369;0.831534440918957;0.8436730780586282;0.8494798154829025;0.8599890517497375;0.8584788892460968;0.8580527119169622;0.8529528469301683;0.8602454998212851;0.8560496214181778;0.8499022844417035;0.8535119550728082;0.8635037310484447;0.8801061050330288;0.8903392103396212;0.8899971844911388;0.9028096039945424;0.9069082089912006;0.9235987280860274;0.9311272903822274;0.9424246979746308;0.9555095400679432;0.94621636401135;0.9549330311106596;0.9577981750824328;0.9644287412393316;0.973555040630902;0.977342142519518;0.9792339819082876;0.9825660952828672;0.9877024734544868;0.9876462773809664;0.9869200073140474;0.9819950062514566;0.9828798804649612;0.9807341603379524;0.9817833438831716;0.9860622327299056;0.9960300469280002;0.996272517295982;1.0;0.996998216844388;0.9984347824598648;0.9935916508038748;0.9882709951525894;0.9865979496135164;0.9870557907201172;0.9937034724324028;0.9891581514401456;0.9866926556866576;0.9892251873654112;0.9859735171011498;0.9794305255359808;0.983098959573914;0.9801565103436432;0.981207975962914;0.9746193429167131;0.9643534327956292;0.9568003382033744;0.9558775245087622;0.9537352274928308;0.951658254846626;0.9485092779146864;0.9423901816046004;0.9364693404777464;0.9335462888769144;0.9257641311017312;0.914032273661756;0.8920213841749004
UC4wUSUO1aZ_NyibCqIjpt0g;S1qFFtH0p_8;Ahxello - Frisbee (Copyright Free Music);192.0;184242;1930.0;0.0;0.1262683510065393;0.2422808733080108;0.3125760581181738;0.3565688711682614;0.3848863722606589;0.4195752716621145;0.4492544792677598;0.4679753585280879;0.5003853406834052;0.538085804161399;0.5565208109383821;0.5820037750591945;0.6104283687863705;0.6359651421361142;0.6548406133831439;0.6587769249901101;0.6735572860587999;0.6858725885096087;0.6992465481029092;0.7106269371103322;0.7195317510381939;0.7252642743001689;0.7284491847200719;0.7221063561319122;0.7319497642647477;0.7455054833707573;0.7556531677948786;0.7660318638272454;0.7733721788057891;0.7861621242271057;0.7961008816125101;0.8027031162554525;0.8183351354458919;0.8333487866895248;0.8414047468854184;0.8512611253209931;0.8604469040500822;0.8664076345305215;0.8712360926367065;0.8759800685007259;0.8832409841935828;0.8928288423075851;0.8929119223548602;0.898611844585626;0.8997178258056793;0.9117651337579996;0.916269684844429;0.919972180453368;0.9272054027971334;0.92814697666625;0.930874596277418;0.9288978520302292;0.924172455248512;0.924887224094055;0.9298254039504388;0.9317926833821152;0.9370288296527762;0.9383191995009588;0.9415084917798954;0.9399580147794848;0.940125927617648;0.9432370475314272;0.9451233502081646;0.9460452933488112;0.9514461975191316;0.9550410746702082;0.9598383339400748;0.9621782466639592;0.9622238179979076;0.9651403833705996;0.9671942483367778;0.9719322648725116;0.9754286378325152;0.980655319287664;0.9826797381611372;0.9836766987284372;0.9860772563813452;0.9855899936568208;0.9898046409495944;0.9933325632946391;0.992332447788835;0.9943221623387628;0.9977694584775916;0.9936484076937732;0.9957846516097812;0.9971104268789543;0.9968853745989942;0.9983496166136258;0.9981988806628737;0.9968369988752644;1.0;0.9984249845890018;0.9975237238229931;0.996937956907396;0.9919286156603084;0.9906242238632188;0.985760360336043;0.980482498767383;0.9721643281269252
UC4wUSUO1aZ_NyibCqIjpt0g;Ph1_R1QDYZ4;Archie - Verano (Copyright Free Music);253.0;88610;2540.0;0.0;0.1301913133988482;0.2678365989113001;0.3520491539981892;0.4200046320765361;0.4591305624733777;0.4968911640170793;0.5259852475380621;0.5503217349664012;0.6018193047458269;0.6171839781979279;0.6282777475151177;0.674356381603206;0.7054366433965106;0.7406482531726755;0.7765330796668576;0.8260012816491488;0.8563756646462967;0.9128810598277494;0.9616455424901243;0.959134611491329;0.9572153769824668;0.9727852006774276;0.987069056271092;1.0;0.9825584502734708;0.971645537091434;0.9709485661347697;0.944169171209215;0.9636419782745892;0.943213602972735;0.936208531982653;0.9324591413598544;0.9256721774700764;0.9094998599039787;0.9075404051501348;0.9079585337372272;0.8949188063926975;0.8912533654087538;0.9072621026496234;0.9052443420372824;0.8977685052267423;0.8953312663546583;0.8793748964126241;0.8664409834038852;0.859926923324017;0.8451860685709288;0.8405467038024598;0.8371290627171286;0.8634366120841052;0.831300096474601;0.8249318010409755;0.8185837506971059;0.8135103312042697;0.8125561126404401;0.8204614152883359;0.8231056939449906;0.8149288371598352;0.8133024816161089;0.816928512158661;0.8207343190982459;0.8194013823887154;0.8252997218054733;0.824144941885795;0.8213856711193267;0.8247296200779463;0.8229780149122632;0.8426832356080356;0.848307051607703;0.8599450089375323;0.8643427823015806;0.8786182699248124;0.8610506607727362;0.8569565637550268;0.8510539053857877;0.8480263196964208;0.8486506782644937;0.8396956002291204;0.8342267266497184;0.8363346453951058;0.8290825843100015;0.8160072256075012;0.8038453253547885;0.7903588563629778;0.7775763766256132;0.7790056799623819;0.7716586019226896;0.7525313110558165;0.7367363619627696;0.7274997422125238;0.7242904905844136;0.7224611442740677;0.7151170355142064;0.7176911311930404;0.7064931671472401;0.6988038121234076;0.7001664416312467;0.6937611651670004;0.6845707042213981;0.6841444775984032
UC4wUSUO1aZ_NyibCqIjpt0g;s9wdXDZpRAE;Goblins from Mars X Leonell Cassio - Memories (Feat. Anne Lan) [No Copyright Music];170.0;59718;1700.0;0.0;0.2009988048824521;0.3536148702913587;0.4348066128964215;0.5351273110693668;0.629604222451702;0.682938013463611;0.7297611520503432;0.7515753881773763;0.7652156072237402;0.7980039100074652;0.817375243065318;0.8349799717584369;0.8674763734353222;0.88457066823605;0.913038100955334;0.9325718924388966;0.9516963935015582;0.955358520852718;0.963942614443445;0.9635453773896128;0.9673159850443918;0.976155819640752;0.982212898622536;0.98655420700505;0.9840979404202066;0.9888611166501282;0.9914237673008396;0.9898248619561932;0.9781849777838104;0.9701396172951144;0.9570847726407432;0.9514443209119892;0.9563463728929208;0.9498737147769826;0.9574474217716824;0.9646254638908636;0.9705965971248528;0.9781383364938484;0.9838762632780284;0.9901403457377328;0.9909819851947969;0.9925138109314082;1.0;0.9967932803002651;0.9959091920287416;0.9944916112495648;0.9910590219321496;0.9871123303062788;0.9905276256622474;0.9855920338772984;0.979635050248129;0.9839753105117676;0.9817061331462092;0.9851602089005732;0.9900806029618268;0.98890304140515;0.9857529201246948;0.9869420109890024;0.9871453460508584;0.9874969899336042;0.9913776500703156;0.985930052214662;0.9812397202465908;0.97898521654529;0.9781645394657372;0.9787624912842364;0.981962922270718;0.9806029880296964;0.9685207976918326;0.966117985169642;0.9589876324592984;0.9613396112160248;0.9569804848126264;0.9558825802904912;0.9504769071898596;0.9497343149665348;0.9401089152729524;0.941293813661758;0.9337353043907534;0.9282845621784732;0.9246355363132576;0.9230057114617826;0.9187498247676256;0.91248364607017;0.9002861626559961;0.8859112122778742;0.8889942539502945;0.8784260713281579;0.8618767983427145;0.8561975662155651;0.8407074173538615;0.8252964014672616;0.8060110141572037;0.7885137176488283;0.7671279001121749;0.7469657613627222;0.7162186700891242;0.6731459628688167;0.6410515147807034
UC4wUSUO1aZ_NyibCqIjpt0g;akPrmK2GbfI;Boston - Kyari (No Copyright Music);214.0;58118;2140.0;0.0;0.1606988078021898;0.31876816206953;0.3875998051046862;0.3746844908515471;0.4009047544424038;0.4092233857266791;0.4242146150487024;0.4053824470560969;0.4047357772500551;0.4211292262477169;0.442709060415603;0.4490519074037277;0.5074816157956974;0.589023061964033;0.6309294429968149;0.7003805358221242;0.7805617589107638;0.8595594945942993;0.9277110260896076;0.9768688193551422;0.9903209512073438;1.0;0.9668051906237156;0.9320860603576632;0.8517090475833098;0.8093533418596792;0.7539853019691348;0.7129695987419686;0.6777309550298117;0.6743706440683502;0.6766843454188908;0.6782388027548212;0.6952480073976226;0.7325903694806071;0.8017644014299063;0.820217433486919;0.8178170169429044;0.8260489330337057;0.8099873738012013;0.7716965885931801;0.7639876856648119;0.7761282016085473;0.7584394687119528;0.7366300142671769;0.7350675853551648;0.7481547745657727;0.8035276751734401;0.8493751256495377;0.9417573320029228;0.9618950886147616;0.959806146823988;0.9362048376189952;0.8125898017488471;0.7884141502086025;0.7957063924651885;0.7653362430234127;0.7480145914839458;0.7357681119069294;0.7198230154566916;0.7162344452191347;0.7164179858976987;0.7277119593472952;0.7141680571558117;0.7218059936141843;0.7090641097479932;0.7144192590167274;0.7365868510991248;0.7338718489429107;0.7577453583067906;0.865084768962338;0.8241322550577705;0.7812154281494628;0.7511361440203264;0.7372720177847807;0.7165997767180983;0.6957646044134533;0.6953003087138659;0.6894989456132417;0.686442915543679;0.6774618657298833;0.687183105547167;0.6805768076909766;0.6682799710845659;0.6677052398919443;0.6584842650809581;0.6483549194540287;0.6432393063251151;0.6333564962706634;0.6157338691269413;0.6114694647806047;0.59851915336418;0.5943270764886335;0.5813999020857142;0.5647074217706465;0.5494776284522271;0.5332033642384209;0.5170677276769622;0.5003270290480344;0.4756724996568334
UC4wUSUO1aZ_NyibCqIjpt0g;NwOjGTyuLrY;Vexento - Digital Kiss (No Copyright Music);205.0;52042;2050.0;0.0;0.0883271170081206;0.1972543235330672;0.2446787431959642;0.3154534602370681;0.3624568741417174;0.3977622100656431;0.4340715330720447;0.4794343861164174;0.5142614202849833;0.5327604024096125;0.5702634646410172;0.6302181703035282;0.6893254180619858;0.763947681129694;0.807461485598063;0.8721730661538929;0.969314398930678;0.9117059970282332;0.9053208701105192;0.9019146993316304;0.8780965572621751;0.8824290496369601;0.8679843584106439;0.8597812273260078;0.86070624178889;0.8741324585418256;0.8769996548079566;0.8944941052113542;0.8878950441903547;0.8889403148905216;0.8990747350032902;0.8989261575507028;0.8912541581807409;0.8794662148053074;0.8804539716528599;0.883313978687414;0.8870299399906126;0.8961905460079777;0.8913352004276068;0.9047855991413007;0.9035991580756256;0.9054459191688552;0.9089488177907774;0.9111367406006516;0.909562081029829;0.927010781777738;0.9323170882479266;0.9347224308491234;0.9255237001188512;0.9276390770464502;0.9323122954268752;0.9501479075469176;0.9454618356918552;0.9485813086296812;0.9602404994032392;0.9624410578322484;0.963499399862555;0.95932136703892;0.9600256938779445;0.9540111391696896;0.9577806929264606;0.9646799588296672;0.9708326339263976;0.9711210746114792;0.9767060182691446;0.9844133102304836;1.0;0.9790189901373546;0.9606672783322988;0.9518057879196292;0.9453089011292212;0.951462883358966;0.948541223217253;0.9516212643091578;0.939818506759566;0.9343424908530644;0.9336780315709658;0.9459798960763898;0.9361291238276516;0.935655070254587;0.9310306515066832;0.914454679901098;0.9157413344978436;0.9082782585546136;0.8905032102642184;0.8840167805379223;0.8883579871328005;0.8752622571768955;0.8651509297473736;0.858215717686283;0.862554745726138;0.8326797849809763;0.825365504345836;0.8097692289342171;0.7754981620075907;0.7556116581886383;0.7323924008950811;0.7597966623883476;0.8113822310734492
